County,Facility_Identifier,Population,Scrape_Date,State,Change
Hinds,MS_Hinds,384,2020-06-15,MS,0.013192612137203241
Hinds,MS_Hinds,388,2020-06-16,MS,0.01041666666666674
Hinds,MS_Hinds,376,2020-06-17,MS,-0.030927835051546393
Hinds,MS_Hinds,374,2020-06-18,MS,-0.005319148936170247
Hinds,MS_Hinds,384,2020-06-19,MS,0.02673796791443861
Hinds,MS_Hinds,385,2020-06-20,MS,0.002604166666666741
Hinds,MS_Hinds,390,2020-06-21,MS,0.01298701298701288
Hinds,MS_Hinds,393,2020-06-22,MS,0.007692307692307666
Hinds,MS_Hinds,396,2020-06-23,MS,0.007633587786259444
Hinds,MS_Hinds,391,2020-06-24,MS,-0.012626262626262652
Hinds,MS_Hinds,388,2020-06-25,MS,-0.007672634271099765
Hinds,MS_Hinds,396,2020-06-26,MS,0.020618556701030855
Hinds,MS_Hinds,391,2020-06-27,MS,-0.012626262626262652
Hinds,MS_Hinds,394,2020-06-28,MS,0.007672634271099765
Hinds,MS_Hinds,396,2020-06-29,MS,0.0050761421319796
Hinds,MS_Hinds,398,2020-06-30,MS,0.005050505050504972
Hinds,MS_Hinds,394,2020-07-01,MS,-0.01005025125628145
Hinds,MS_Hinds,391,2020-07-02,MS,-0.00761421319796951
Hinds,MS_Hinds,389,2020-07-03,MS,-0.005115089514066472
Hinds,MS_Hinds,384,2020-07-04,MS,-0.012853470437018009
Hinds,MS_Hinds,386,2020-07-05,MS,0.005208333333333259
Hinds,MS_Hinds,387,2020-07-06,MS,0.002590673575129543
Hinds,MS_Hinds,397,2020-07-07,MS,0.025839793281653645
Hinds,MS_Hinds,394,2020-07-08,MS,-0.007556675062972306
Hinds,MS_Hinds,389,2020-07-09,MS,-0.012690355329949221
Hinds,MS_Hinds,393,2020-07-10,MS,0.010282776349614496
Hinds,MS_Hinds,387,2020-07-11,MS,-0.01526717557251911
Hinds,MS_Hinds,382,2020-07-12,MS,-0.012919896640826822
Hinds,MS_Hinds,390,2020-07-13,MS,0.020942408376963373
Hinds,MS_Hinds,393,2020-07-14,MS,0.007692307692307666
Hinds,MS_Hinds,393,2020-07-15,MS,0.0
Hinds,MS_Hinds,390,2020-07-16,MS,-0.007633587786259555
Hinds,MS_Hinds,383,2020-07-17,MS,-0.017948717948717996
Hinds,MS_Hinds,385,2020-07-18,MS,0.005221932114882533
Hinds,MS_Hinds,381,2020-07-19,MS,-0.010389610389610391
Hinds,MS_Hinds,387,2020-07-20,MS,0.015748031496062964
Hinds,MS_Hinds,392,2020-07-21,MS,0.012919896640826822
Hinds,MS_Hinds,392,2020-07-22,MS,0.0
Hinds,MS_Hinds,390,2020-07-23,MS,-0.005102040816326482
Hinds,MS_Hinds,400,2020-07-24,MS,0.02564102564102555
Hinds,MS_Hinds,393,2020-07-25,MS,-0.01749999999999996
Hinds,MS_Hinds,389,2020-07-26,MS,-0.010178117048346036
Hinds,MS_Hinds,394,2020-07-27,MS,0.012853470437018009
Hinds,MS_Hinds,402,2020-07-28,MS,0.020304568527918843
Hinds,MS_Hinds,388,2020-07-29,MS,-0.03482587064676612
Hinds,MS_Hinds,390,2020-07-30,MS,0.005154639175257714
