County,Facility_Identifier,Population,Scrape_Date,State,Change
Adams,MS_Adams,62,2020-04-13,MS,0.016393442622950838
Adams,MS_Adams,62,2020-04-14,MS,0.0
Adams,MS_Adams,64,2020-04-15,MS,0.032258064516129004
Adams,MS_Adams,63,2020-04-16,MS,-0.015625
Adams,MS_Adams,61,2020-04-17,MS,-0.031746031746031744
Adams,MS_Adams,61,2020-04-18,MS,0.0
Adams,MS_Adams,61,2020-04-19,MS,0.0
Adams,MS_Adams,63,2020-04-20,MS,0.03278688524590168
Adams,MS_Adams,62,2020-04-21,MS,-0.015873015873015928
Adams,MS_Adams,65,2020-04-22,MS,0.04838709677419351
Adams,MS_Adams,65,2020-04-23,MS,0.0
Adams,MS_Adams,64,2020-04-24,MS,-0.015384615384615332
Adams,MS_Adams,64,2020-04-25,MS,0.0
Adams,MS_Adams,66,2020-04-26,MS,0.03125
Adams,MS_Adams,67,2020-04-27,MS,0.015151515151515138
Adams,MS_Adams,65,2020-04-28,MS,-0.029850746268656688
Adams,MS_Adams,65,2020-04-29,MS,0.0
Adams,MS_Adams,70,2020-04-30,MS,0.07692307692307687
Adams,MS_Adams,69,2020-05-01,MS,-0.014285714285714237
Adams,MS_Adams,71,2020-05-02,MS,0.02898550724637672
Adams,MS_Adams,70,2020-05-03,MS,-0.014084507042253502
Adams,MS_Adams,67,2020-05-04,MS,-0.042857142857142816
Adams,MS_Adams,70,2020-05-05,MS,0.04477611940298498
Adams,MS_Adams,71,2020-05-06,MS,0.014285714285714237
Adams,MS_Adams,75,2020-05-07,MS,0.05633802816901401
Adams,MS_Adams,77,2020-05-08,MS,0.026666666666666616
Adams,MS_Adams,78,2020-05-09,MS,0.01298701298701288
Adams,MS_Adams,76,2020-05-10,MS,-0.02564102564102566
Adams,MS_Adams,69,2020-05-11,MS,-0.09210526315789468
Adams,MS_Adams,73,2020-05-12,MS,0.057971014492753666
Adams,MS_Adams,74,2020-05-13,MS,0.013698630136986356
Adams,MS_Adams,73,2020-05-14,MS,-0.013513513513513488
Adams,MS_Adams,72,2020-05-15,MS,-0.013698630136986356
Adams,MS_Adams,75,2020-05-16,MS,0.04166666666666674
Adams,MS_Adams,73,2020-05-17,MS,-0.026666666666666616
Adams,MS_Adams,73,2020-05-18,MS,0.0
Adams,MS_Adams,75,2020-05-19,MS,0.027397260273972712
Adams,MS_Adams,76,2020-05-20,MS,0.013333333333333421
Adams,MS_Adams,81,2020-05-21,MS,0.06578947368421062
Adams,MS_Adams,87,2020-05-22,MS,0.07407407407407418
Adams,MS_Adams,86,2020-05-23,MS,-0.011494252873563204
Adams,MS_Adams,79,2020-05-24,MS,-0.08139534883720934
Adams,MS_Adams,71,2020-05-25,MS,-0.10126582278481013
Adams,MS_Adams,75,2020-05-26,MS,0.05633802816901401
Adams,MS_Adams,78,2020-05-27,MS,0.040000000000000036
Adams,MS_Adams,77,2020-05-28,MS,-0.012820512820512777
Adams,MS_Adams,78,2020-05-29,MS,0.01298701298701288
Adams,MS_Adams,73,2020-05-30,MS,-0.0641025641025641
Adams,MS_Adams,70,2020-05-31,MS,-0.041095890410958964
Adams,MS_Adams,70,2020-06-01,MS,0.0
Adams,MS_Adams,70,2020-06-02,MS,0.0
Adams,MS_Adams,70,2020-06-03,MS,0.0
Adams,MS_Adams,73,2020-06-04,MS,0.042857142857142934
Adams,MS_Adams,72,2020-06-05,MS,-0.013698630136986356
Adams,MS_Adams,71,2020-06-06,MS,-0.013888888888888841
Adams,MS_Adams,71,2020-06-07,MS,0.0
Adams,MS_Adams,69,2020-06-08,MS,-0.028169014084507005
Adams,MS_Adams,70,2020-06-09,MS,0.014492753623188468
Adams,MS_Adams,71,2020-06-10,MS,0.014285714285714237
Adams,MS_Adams,74,2020-06-11,MS,0.042253521126760514
Adams,MS_Adams,74,2020-06-12,MS,0.0
Adams,MS_Adams,71,2020-06-13,MS,-0.04054054054054057
Adams,MS_Adams,71,2020-06-14,MS,0.0
Adams,MS_Adams,71,2020-06-15,MS,0.0
Adams,MS_Adams,77,2020-06-16,MS,0.08450704225352124
Adams,MS_Adams,77,2020-06-17,MS,0.0
Adams,MS_Adams,76,2020-06-18,MS,-0.012987012987012991
Adams,MS_Adams,79,2020-06-19,MS,0.039473684210526334
Adams,MS_Adams,80,2020-06-20,MS,0.012658227848101332
Adams,MS_Adams,79,2020-06-21,MS,-0.012499999999999956
Adams,MS_Adams,75,2020-06-22,MS,-0.05063291139240511
Adams,MS_Adams,77,2020-06-23,MS,0.026666666666666616
Adams,MS_Adams,81,2020-06-24,MS,0.051948051948051965
Adams,MS_Adams,81,2020-06-25,MS,0.0
Adams,MS_Adams,84,2020-06-26,MS,0.03703703703703698
Adams,MS_Adams,80,2020-06-27,MS,-0.04761904761904767
Adams,MS_Adams,80,2020-06-28,MS,0.0
Adams,MS_Adams,77,2020-06-29,MS,-0.03749999999999998
Adams,MS_Adams,78,2020-06-30,MS,0.01298701298701288
Adams,MS_Adams,82,2020-07-01,MS,0.05128205128205132
Adams,MS_Adams,81,2020-07-02,MS,-0.012195121951219523
Adams,MS_Adams,82,2020-07-03,MS,0.012345679012345734
Adams,MS_Adams,81,2020-07-04,MS,-0.012195121951219523
Adams,MS_Adams,81,2020-07-05,MS,0.0
Adams,MS_Adams,78,2020-07-06,MS,-0.03703703703703709
Adams,MS_Adams,81,2020-07-07,MS,0.03846153846153855
Adams,MS_Adams,83,2020-07-08,MS,0.024691358024691468
Adams,MS_Adams,79,2020-07-09,MS,-0.048192771084337394
Adams,MS_Adams,78,2020-07-10,MS,-0.012658227848101222
Adams,MS_Adams,76,2020-07-11,MS,-0.02564102564102566
Adams,MS_Adams,86,2020-07-12,MS,0.13157894736842102
Adams,MS_Adams,86,2020-07-13,MS,0.0
Adams,MS_Adams,84,2020-07-14,MS,-0.023255813953488413
Adams,MS_Adams,87,2020-07-15,MS,0.03571428571428581
Adams,MS_Adams,92,2020-07-16,MS,0.057471264367816126
Adams,MS_Adams,85,2020-07-17,MS,-0.07608695652173914
Adams,MS_Adams,83,2020-07-18,MS,-0.02352941176470591
Adams,MS_Adams,84,2020-07-19,MS,0.012048192771084263
Adams,MS_Adams,87,2020-07-20,MS,0.03571428571428581
Adams,MS_Adams,88,2020-07-21,MS,0.011494252873563315
Adams,MS_Adams,88,2020-07-22,MS,0.0
Adams,MS_Adams,84,2020-07-23,MS,-0.04545454545454541
Adams,MS_Adams,81,2020-07-24,MS,-0.0357142857142857
Adams,MS_Adams,78,2020-07-25,MS,-0.03703703703703709
Adams,MS_Adams,71,2020-07-26,MS,-0.08974358974358976
Adams,MS_Adams,73,2020-07-27,MS,0.028169014084507005
Adams,MS_Adams,74,2020-07-28,MS,0.013698630136986356
Adams,MS_Adams,74,2020-07-29,MS,0.0
Adams,MS_Adams,71,2020-07-30,MS,-0.04054054054054057
