County,Facility_Identifier,Population,Scrape_Date,State,Change
Sunflower,MS_Sunflower,40,2020-04-11,MS,0.08108108108108114
Sunflower,MS_Sunflower,40,2020-04-12,MS,0.0
Sunflower,MS_Sunflower,39,2020-04-13,MS,-0.025000000000000026
Sunflower,MS_Sunflower,39,2020-04-14,MS,0.0
Sunflower,MS_Sunflower,39,2020-04-15,MS,0.0
Sunflower,MS_Sunflower,39,2020-04-16,MS,0.0
Sunflower,MS_Sunflower,39,2020-04-17,MS,0.0
Sunflower,MS_Sunflower,38,2020-04-18,MS,-0.02564102564102566
Sunflower,MS_Sunflower,38,2020-04-19,MS,0.0
Sunflower,MS_Sunflower,38,2020-04-20,MS,0.0
Sunflower,MS_Sunflower,38,2020-04-21,MS,0.0
Sunflower,MS_Sunflower,40,2020-04-22,MS,0.05263157894736836
Sunflower,MS_Sunflower,40,2020-04-23,MS,0.0
Sunflower,MS_Sunflower,40,2020-04-24,MS,0.0
Sunflower,MS_Sunflower,40,2020-04-25,MS,0.0
Sunflower,MS_Sunflower,40,2020-04-26,MS,0.0
Sunflower,MS_Sunflower,41,2020-04-27,MS,0.024999999999999908
Sunflower,MS_Sunflower,41,2020-04-28,MS,0.0
Sunflower,MS_Sunflower,41,2020-04-29,MS,0.0
Sunflower,MS_Sunflower,39,2020-04-30,MS,-0.048780487804878085
Sunflower,MS_Sunflower,39,2020-05-01,MS,0.0
Sunflower,MS_Sunflower,39,2020-05-02,MS,0.0
Sunflower,MS_Sunflower,39,2020-05-03,MS,0.0
Sunflower,MS_Sunflower,39,2020-05-05,MS,0.0
Sunflower,MS_Sunflower,40,2020-05-06,MS,0.02564102564102555
Sunflower,MS_Sunflower,40,2020-05-07,MS,0.0
Sunflower,MS_Sunflower,41,2020-05-08,MS,0.024999999999999908
Sunflower,MS_Sunflower,42,2020-05-09,MS,0.024390243902439046
Sunflower,MS_Sunflower,42,2020-05-10,MS,0.0
Sunflower,MS_Sunflower,42,2020-05-11,MS,0.0
Sunflower,MS_Sunflower,41,2020-05-12,MS,-0.02380952380952384
Sunflower,MS_Sunflower,41,2020-05-13,MS,0.0
Sunflower,MS_Sunflower,41,2020-05-14,MS,0.0
Sunflower,MS_Sunflower,39,2020-05-15,MS,-0.048780487804878085
Sunflower,MS_Sunflower,40,2020-05-16,MS,0.02564102564102555
Sunflower,MS_Sunflower,40,2020-05-17,MS,0.0
Sunflower,MS_Sunflower,40,2020-05-18,MS,0.0
Sunflower,MS_Sunflower,41,2020-05-19,MS,0.024999999999999908
Sunflower,MS_Sunflower,40,2020-05-20,MS,-0.024390243902439046
Sunflower,MS_Sunflower,44,2020-05-21,MS,0.10000000000000007
Sunflower,MS_Sunflower,44,2020-05-22,MS,0.0
Sunflower,MS_Sunflower,43,2020-05-23,MS,-0.02272727272727271
Sunflower,MS_Sunflower,43,2020-05-24,MS,0.0
Sunflower,MS_Sunflower,45,2020-05-25,MS,0.046511627906976834
Sunflower,MS_Sunflower,45,2020-05-26,MS,0.0
Sunflower,MS_Sunflower,49,2020-05-27,MS,0.0888888888888888
Sunflower,MS_Sunflower,48,2020-05-28,MS,-0.020408163265306145
Sunflower,MS_Sunflower,48,2020-05-29,MS,0.0
Sunflower,MS_Sunflower,48,2020-05-30,MS,0.0
Sunflower,MS_Sunflower,48,2020-05-31,MS,0.0
Sunflower,MS_Sunflower,47,2020-06-01,MS,-0.02083333333333337
Sunflower,MS_Sunflower,47,2020-06-02,MS,0.0
Sunflower,MS_Sunflower,45,2020-06-03,MS,-0.04255319148936165
Sunflower,MS_Sunflower,42,2020-06-04,MS,-0.06666666666666665
Sunflower,MS_Sunflower,40,2020-06-05,MS,-0.04761904761904767
Sunflower,MS_Sunflower,42,2020-06-06,MS,0.05000000000000005
Sunflower,MS_Sunflower,42,2020-06-07,MS,0.0
Sunflower,MS_Sunflower,41,2020-06-08,MS,-0.02380952380952384
Sunflower,MS_Sunflower,41,2020-06-09,MS,0.0
Sunflower,MS_Sunflower,41,2020-06-10,MS,0.0
Sunflower,MS_Sunflower,46,2020-06-11,MS,0.12195121951219524
Sunflower,MS_Sunflower,44,2020-06-12,MS,-0.04347826086956519
Sunflower,MS_Sunflower,45,2020-06-13,MS,0.02272727272727271
Sunflower,MS_Sunflower,45,2020-06-14,MS,0.0
Sunflower,MS_Sunflower,46,2020-06-15,MS,0.022222222222222143
Sunflower,MS_Sunflower,44,2020-06-16,MS,-0.04347826086956519
Sunflower,MS_Sunflower,43,2020-06-17,MS,-0.02272727272727271
Sunflower,MS_Sunflower,42,2020-06-18,MS,-0.023255813953488413
Sunflower,MS_Sunflower,43,2020-06-19,MS,0.023809523809523725
Sunflower,MS_Sunflower,42,2020-06-20,MS,-0.023255813953488413
Sunflower,MS_Sunflower,42,2020-06-21,MS,0.0
Sunflower,MS_Sunflower,42,2020-06-22,MS,0.0
Sunflower,MS_Sunflower,44,2020-06-23,MS,0.04761904761904767
Sunflower,MS_Sunflower,43,2020-06-24,MS,-0.02272727272727271
Sunflower,MS_Sunflower,45,2020-06-25,MS,0.046511627906976834
Sunflower,MS_Sunflower,44,2020-06-26,MS,-0.022222222222222254
Sunflower,MS_Sunflower,44,2020-06-27,MS,0.0
Sunflower,MS_Sunflower,44,2020-06-28,MS,0.0
Sunflower,MS_Sunflower,44,2020-06-29,MS,0.0
Sunflower,MS_Sunflower,44,2020-06-30,MS,0.0
Sunflower,MS_Sunflower,44,2020-07-01,MS,0.0
Sunflower,MS_Sunflower,44,2020-07-02,MS,0.0
Sunflower,MS_Sunflower,44,2020-07-03,MS,0.0
Sunflower,MS_Sunflower,44,2020-07-04,MS,0.0
Sunflower,MS_Sunflower,44,2020-07-05,MS,0.0
Sunflower,MS_Sunflower,44,2020-07-06,MS,0.0
Sunflower,MS_Sunflower,43,2020-07-07,MS,-0.02272727272727271
Sunflower,MS_Sunflower,44,2020-07-08,MS,0.023255813953488413
Sunflower,MS_Sunflower,45,2020-07-09,MS,0.02272727272727271
Sunflower,MS_Sunflower,45,2020-07-10,MS,0.0
Sunflower,MS_Sunflower,45,2020-07-11,MS,0.0
Sunflower,MS_Sunflower,45,2020-07-12,MS,0.0
Sunflower,MS_Sunflower,45,2020-07-13,MS,0.0
Sunflower,MS_Sunflower,44,2020-07-14,MS,-0.022222222222222254
Sunflower,MS_Sunflower,43,2020-07-15,MS,-0.02272727272727271
Sunflower,MS_Sunflower,43,2020-07-16,MS,0.0
Sunflower,MS_Sunflower,46,2020-07-17,MS,0.06976744186046502
Sunflower,MS_Sunflower,44,2020-07-18,MS,-0.04347826086956519
Sunflower,MS_Sunflower,44,2020-07-19,MS,0.0
Sunflower,MS_Sunflower,44,2020-07-20,MS,0.0
Sunflower,MS_Sunflower,49,2020-07-21,MS,0.11363636363636355
Sunflower,MS_Sunflower,49,2020-07-22,MS,0.0
Sunflower,MS_Sunflower,44,2020-07-23,MS,-0.1020408163265306
Sunflower,MS_Sunflower,45,2020-07-24,MS,0.02272727272727271
Sunflower,MS_Sunflower,47,2020-07-25,MS,0.044444444444444516
Sunflower,MS_Sunflower,47,2020-07-26,MS,0.0
Sunflower,MS_Sunflower,45,2020-07-27,MS,-0.04255319148936165
Sunflower,MS_Sunflower,46,2020-07-28,MS,0.022222222222222143
Sunflower,MS_Sunflower,47,2020-07-29,MS,0.021739130434782702
Sunflower,MS_Sunflower,46,2020-07-30,MS,-0.021276595744680882
