County,Facility_Identifier,Population,Scrape_Date,State,Change
Yazoo,MS_Yazoo,545,2020-07-20,MS,0.0
Yazoo,MS_Yazoo,543,2020-07-21,MS,-0.0036697247706422025
Yazoo,MS_Yazoo,544,2020-07-22,MS,0.0018416206261511192
Yazoo,MS_Yazoo,541,2020-07-23,MS,-0.005514705882352922
Yazoo,MS_Yazoo,541,2020-07-24,MS,0.0
Yazoo,MS_Yazoo,541,2020-07-25,MS,0.0
Yazoo,MS_Yazoo,542,2020-07-26,MS,0.001848428835489857
Yazoo,MS_Yazoo,543,2020-07-27,MS,0.0018450184501845879
Yazoo,MS_Yazoo,541,2020-07-28,MS,-0.0036832412523020155
Yazoo,MS_Yazoo,542,2020-07-29,MS,0.001848428835489857
Yazoo,MS_Yazoo,542,2020-07-30,MS,0.0
