yfips,year,fips,state,us_state_or_territory,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
199628143,1996,28143,MS,Mississippi,Tunica County,8776,5363,2848,2515,6,3742,48,0,,1567,suburban,South,East South Central,1,32820,454.675,1238.941,,,,47.5,11.5,36,0,36.5,0,0,9,17,0,16,7.625,0,0,0,0,0,,,,43,4,39,0,40,0,0,3,,60,12,48,0,54,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199728143,1997,28143,MS,Mississippi,Tunica County,8939,5530,2924,2606,7,3828,56,0,,1639,suburban,South,East South Central,1,32820,454.675,1304.059,,,,50.66667,11.33333,39.33333,0,39,0,0,9.666667,22.33333,0,21,7.5,0,0,0,0,0,,,,80,13,67,0,73,0,0,0,7,56,14,42,0,49,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199828143,1998,28143,MS,Mississippi,Tunica County,9060,5682,2990,2692,8,3900,71,0,,1703,suburban,South,East South Central,1,32820,454.675,1369.177,,,,53.83333,11.16667,42.66667,0,41.5,0,0,10.33333,27.66667,0,26,7.375,0,0,0,0,0,,,,109,16,93,0,91,,0,1,17,87,17,70,0,71,,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199928143,1999,28143,MS,Mississippi,Tunica County,9091,5752,3021,2731,14,3917,73,0,,1748,suburban,South,East South Central,1,32820,454.675,1434.294,,,,57,11,46,0,44,0,0,11,33,0,31,7.25,0,0,0,0,0,,,,109,14,95,0,95,,0,1,13,71,11,60,0,62,0,0,0,9,0,0,0,0,8087,128,15,113,1,1,2,11,49,55,8,1
200028143,2000,28143,MS,Mississippi,Tunica County,9242,5905,3078,2827,34,3925,159,9,,1778,suburban,South,East South Central,1,32820,454.675,1499.412,2652,571,2081,61.83333,10.66667,49.16667,0,46.5,0,0,11.66667,38.33333,0,36,7.125,0,0,0,0,0,82,22,60,114.416666667,14,100.416666667,0,100.166666667,,0,0.916666666667,13.3333333333,96,20,76,0,78,,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200128143,2001,28143,MS,Mississippi,Tunica County,9416,5992,3151,2841,32,4073,166,9,,1712,suburban,South,East South Central,1,32820,454.675,1564.529,2559,568,1991,66.66666,10.33333,52.33333,0,49,0,0,12.33333,43.66667,0,41,7,0,0,0,0,0,82,22,60,119.833333333,14,105.833333333,0,105.333333333,,0,0.833333333333,13.6666666667,94,28,66,0,75,0,0,0,19,0,0,0,0,9270,773,68,705,2,19,21,26,70,412,223,0
200228143,2002,28143,MS,Mississippi,Tunica County,9823,6227,3263,2964,36,4242,168,10,,1771,suburban,South,East South Central,1,32820,454.675,1629.647,2429,402,2027,71.5,10,55.5,0,51.5,0,0,13,49,0,46,6.875,0,0,0,0,0,82,22,60,125.25,14,111.25,0,110.5,,0,0.75,14,107,38,69,0,75,,0,1,31,0,0,0,0,9315,610,49,561,2,4,43,0,89,329,143,0
200328143,2003,28143,MS,Mississippi,Tunica County,10142,6377,3334,3043,41,4419,166,10,,1741,suburban,South,East South Central,1,32820,454.675,1694.765,2100,500,1600,76.33334,9.666667,58.66667,0,54,0,0,13.66667,54.33333,0,51,6.75,0,0,0,0,0,93,28,65,130.666666667,14,116.666666667,0,115.666666667,,0,0.666666666667,14.3333333333,78,29,49,0,64,0,0,0,14,0,0,0,0,9607,746,65,681,2,9,45,9,138,323,220,0
200428143,2004,28143,MS,Mississippi,Tunica County,10221,6468,3419,3049,39,4567,157,12,,1693,suburban,South,East South Central,1,32820,454.675,1759.882,2250,615,1635,81.16666,9.333333,61.83333,0,56.5,0,0,14.33333,59.66667,0,56,6.625,0,0,0,0,0,78,13,65,136.083333333,14,122.083333333,0,120.833333333,,0,0.583333333333,14.6666666667,78,26.625,49.625,0,63.375,0,0,0,12.875,0,0,0,0,9992,992,168,824,1,8,38,121,169,469,185,1
200528143,2005,28143,MS,Mississippi,Tunica County,10425,6646,3502,3144,52,4702,181,9,,1702,suburban,South,East South Central,1,32820,454.675,1825,2277,613,1664,86,9,65,0,59,0,0,15,65,4,61,6.5,0,0,0,0,0,133,20,113,141.5,14,127.5,0,126,,0,0.5,15,78,24.25,50.25,0,62.75,0,0,0,11.75,0,0,0,0,10129,756,125,631,1,12,28,84,168,313,137,13
200628143,2006,28143,MS,Mississippi,Tunica County,10723,6855,3629,3226,57,4842,159,12,,1785,suburban,South,East South Central,1,32820,454.675,1772.857,2303,610,1693,70,16,52,0,53,0,0,15,65.5,8.5,57,6.375,0,0,0,0,0,88,18,70,146.916666667,14,132.916666667,0,131.166666667,,0,0.416666666667,15.3333333333,78,21.875,50.875,0,62.125,0,0,0,10.625,0,0,0,0,10284,876,104,772,5,2,38,59,128,546,98,0
200728143,2007,28143,MS,Mississippi,Tunica County,10853,6880,3661,3219,52,4907,169,12,,1740,suburban,South,East South Central,1,32820,454.675,11080.36,2330,608,1722,70,13,53,0,51,0,0,15,66,13,53,6.25,0,0,0,0,0,63,10,53,152.333333333,14,138.333333333,0,136.333333333,,0,0.333333333333,15.6666666667,78,19.5,51.5,0,61.5,0,0,0,9.5,0,0,0,0,10587,843,99,744,3,3,29,64,112,575,57,0
200828143,2008,28143,MS,Mississippi,Tunica County,10910,7020,3784,3236,59,5000,152,13,,1796,suburban,South,East South Central,1,32820,454.675,20387.86,2356,605,1751,57,6,51,0,50,0,0,7,57,6,51,6.125,0,0,0,0,0,68,12,56,157.75,14,143.75,0,141.5,,0,0.25,16,78,17.125,52.125,0,60.875,0,0,0,8.375,0,0,0,0,10650,661,56,605,2,10,22,22,142,444,19,0
200928143,2009,28143,MS,Mississippi,Tunica County,10862,7072,3748,3324,60,5071,187,13,,1741,suburban,South,East South Central,1,32820,454.675,3128.571,2383,603,1780,74,10,66,0,69,1,0,6,70,8,62,6,0,0,0,0,0,76,10,66,163.166666667,14,149.166666667,0,146.666666667,,0,0.166666666667,16.3333333333,78,14.75,52.75,0,60.25,0,0,0,7.25,0,0,0,0,10597,831,90,741,2,10,27,51,135,545,56,5
201028143,2010,28143,MS,Mississippi,Tunica County,10778,7011,3740,3271,60,5069,163,13,,1706,suburban,South,East South Central,1,32820,454.675,2085.714,2145,300,1845,65,6,57,0,54,1,0,8,58,8,62,5,0,58,0,0,0,58,6,52,168.583333333,14,154.583333333,0,151.833333333,,0,0.0833333333333,16.6666666667,78,12.375,53.375,0,59.625,0,0,0,6.125,0,0,0,0,10778,596,69,527,1,12,25,31,83,403,40,1
201128143,2011,28143,MS,Mississippi,Tunica County,10761,6998,3733,3265,59,5071,157,12,,1699,suburban,South,East South Central,1,32820,454.675,2085.714,1900,300,1600,50,7,48,0,50,1,0,5,1,8,62,1,0,58,0,0,0,61,6,55,174,14,160,0,157,0,0,0,17,78,10,54,0,59,0,0,0,5,0,0,0,0,10819,608,67,541,0,2,15,50,86,409,46,0
201228143,2012,28143,MS,Mississippi,Tunica County,10580,6897,3695,3202,67,5049,155,12,,1614,suburban,South,East South Central,1,32820,454.675,2242.143,2074,200,1874,58,8,51,0,54,1,0,5,21,8,62,8,0,58,0,0,0,66,6,60,159,9,150,0,142,,0,1,16,49,,,0,43,,0,1,5,0,0,0,0,10651,541,36,505,4,10,13,9,77,379,48,1
201328143,2013,28143,MS,Mississippi,Tunica County,10430,6755,3636,3119,68,5041,144,13,,1489,suburban,South,East South Central,1,32820,454.675,2252,2252,756,1496,68,9,55,0,53,1,0,11,41,8,62,2,0,58,0,0,0,68,8,60,154,10,144,0,139,,0,1,14,48,4,44,0,45,0,0,3,,0,0,0,0,10390,452,30,422,0,2,14,14,52,332,38,0
201428143,2014,28143,MS,Mississippi,Tunica County,10448,6744,3631,3113,69,5103,156,12,,1404,suburban,South,East South Central,1,32820,454.675,5318.571,,,,72,6,60,0,65,1,0,1,61,8,62,5,0,58,0,0,0,,,,124,8,116,0,110,,0,1,13,32,,,0,29,0,0,3,,0,0,0,0,10501,529,55,474,3,2,11,39,81,345,45,3
201528143,2015,28143,MS,Mississippi,Tunica County,10491,6745,3651,3094,62,5180,148,14,,1341,suburban,South,East South Central,1,32820,454.675,5318.571,,,,72,6,60,0,65,1,0,1,61,8,62,5,0,58,0,0,0,,,,115,9,106,0,103,,0,1,11,38,5,33,0,33,0,0,0,5,0,0,0,0,,,,,,,,,,,,
201628143,2016,28143,MS,Mississippi,Tunica County,10260,6555,3532,3023,60,5066,142,13,,1274,suburban,South,East South Central,1,32820,454.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197028145,1970,28145,MS,Mississippi,Union County,19207,11508,5949,5559,,1562,,,5,9941,rural,South,East South Central,389,,415.6,0,,,,13,0,13,,,,,,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197128145,1971,28145,MS,Mississippi,Union County,19698,11817,6102,5715,,1585,,,5,10227,rural,South,East South Central,389,,415.6,0,,,,13.5,0,13.5,,,,,,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197228145,1972,28145,MS,Mississippi,Union County,20176,12140,6269,5871,,1604,,,6,10530,rural,South,East South Central,389,,415.6,0,,,,14,0,14,,,,,,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197328145,1973,28145,MS,Mississippi,Union County,20852,12614,6517,6097,,1653,,,8,10953,rural,South,East South Central,389,,415.6,0,,,,14.5,0,14.5,,,,,,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197428145,1974,28145,MS,Mississippi,Union County,20687,12488,6456,6032,,1616,,,10,10862,rural,South,East South Central,389,,415.6,0,,,,15,0,15,,,,,,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197528145,1975,28145,MS,Mississippi,Union County,20812,12554,6500,6054,,1609,,,11,10934,rural,South,East South Central,389,,415.6,0,,,,15.5,0,15.5,,,,,,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197628145,1976,28145,MS,Mississippi,Union County,21144,12835,6635,6200,,1625,,,11,11199,rural,South,East South Central,389,,415.6,0,,,,16,0,16,,,,,,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197728145,1977,28145,MS,Mississippi,Union County,21307,13000,6700,6300,,1624,,,12,11364,rural,South,East South Central,389,,415.6,0,,,,16.5,0,16.5,,,,,,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7993,8,5,3,0,0,2,3,3,0,0,0
197828145,1978,28145,MS,Mississippi,Union County,21519,13119,6750,6369,,1616,,,13,11490,rural,South,East South Central,389,,415.6,521.4286,,,,17,1,17,,,,,,2,1,2,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197928145,1979,28145,MS,Mississippi,Union County,21623,13179,6765,6414,,1605,,,15,11559,rural,South,East South Central,389,,415.6,521.1429,,,,16.6,1,16.6,,,,,,3.6,1,2.9,1,0,1.285714,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198028145,1980,28145,MS,Mississippi,Union County,21798,13297,6814,6483,,1633,,,15,11649,rural,South,East South Central,389,,415.6,520.8572,,,,16.2,1,16.2,,,,,,5.2,1,3.8,1,0,1.571429,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14666,122,8,114,0,0,2,6,66,22,6,20
198128145,1981,28145,MS,Mississippi,Union County,21975,13457,6891,6566,,1678,,,15,11764,rural,South,East South Central,389,,415.6,520.5714,,,,15.8,1,15.8,,,,,,6.8,1,4.7,1,0,1.857143,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14774,111,10,101,3,0,1,6,52,40,6,3
198228145,1982,28145,MS,Mississippi,Union County,21611,13268,6783,6485,,1681,,,17,11570,rural,South,East South Central,389,,415.6,520.2857,,,,15.4,1,15.4,,,,,,8.4,1,5.6,1,0,2.142857,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14896,119,9,110,2,2,0,5,49,54,5,2
198328145,1983,28145,MS,Mississippi,Union County,21630,13300,6797,6503,,1708,,,18,11574,rural,South,East South Central,389,,415.6,520,,,,15,1,15,,,,,,10,1,6.5,1,0,2.428571,0,0,0,,,,32,,,0,14,0,0,0,18,9,0,9,0,4,0,0,0,5,0,0,0,0,15106,106,3,103,0,0,2,1,38,58,5,2
198428145,1984,28145,MS,Mississippi,Union County,21610,13328,6801,6527,,1729,,,18,11581,rural,South,East South Central,389,,415.6,480.4,,,,13.6,1,14.6,,,,,,10.2,1,7.4,1,0,2.714286,0,0,0,,,,29,,,0,9,0,0,0,20,21,,,0,7,0,0,0,14,0,0,0,0,,,,,,,,,,,,
198528145,1985,28145,MS,Mississippi,Union County,22033,13623,6951,6672,,1786,,,26,11811,rural,South,East South Central,389,,415.6,440.8,,,,12.2,1,14.2,,,,,,10.4,1,8.3,1,0,3,0,0,0,,,,39,,,0,13,0,0,0,26,37,,,0,13,0,0,0,24,0,0,0,0,,,,,,,,,,,,
198628145,1986,28145,MS,Mississippi,Union County,22300,13863,7053,6810,,1846,,,26,11991,rural,South,East South Central,389,,415.6,401.2,,,,10.8,1,13.8,,,,,,10.6,1,9.2,1,0,3.285714,0,0,0,,,,31,0,31,0,13,0,0,1,17,23,0,23,0,6,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198728145,1987,28145,MS,Mississippi,Union County,22257,13900,7065,6835,,1877,,,26,11997,rural,South,East South Central,389,,415.6,361.6,,,,9.4,1,13.4,,,,,,10.8,1,10.1,1,0,3.571429,0,0,0,,,,23,,,0,10,0,0,0,13,21,,,0,5,0,0,0,16,0,0,0,0,,,,,,,,,,,,
198828145,1988,28145,MS,Mississippi,Union County,22177,13894,7057,6837,,1900,,,27,11967,rural,South,East South Central,389,,415.6,322,,,,8,1,13,,,,,,11,1,11,1,0,3.857143,0,0,0,,,,24,0,24,0,9,0,0,0,15,20,0,20,0,4,0,0,0,16,0,0,0,0,,,,,,,,,,,,
198928145,1989,28145,MS,Mississippi,Union County,22193,13951,7083,6868,,1937,,,29,11985,rural,South,East South Central,389,,415.6,382.0714,,,,11.4,1,15.2,,,,,,11.66667,1,11.58333,2.818182,0,4.142857,0,0,0,,,,33,,,0,17,0,0,0,16,26,,,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199028145,1990,28145,MS,Mississippi,Union County,22091,14017,7121,6896,9,1944,49,4,,12011,rural,South,East South Central,389,,415.6,442.1429,,,,14.8,1,17.4,0,5.545455,0,0,13.90909,12.33333,1,12.16667,4.636364,0,4.428571,0,0,0,,,,38,,,0,21,0,0,0,17,38,,,0,16,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199128145,1991,28145,MS,Mississippi,Union County,22374,14191,7209,6982,10,2005,55,5,,12116,rural,South,East South Central,389,,415.6,502.2143,,,,18.2,1,19.6,0,6.818182,0,0,15.36364,13,1,12.75,6.454545,0,4.714286,0,0,0,,,,67,,,0,28,0,0,0,39,50,,,0,19,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199228145,1992,28145,MS,Mississippi,Union County,22589,14295,7272,7023,10,2048,62,4,,12171,rural,South,East South Central,389,,415.6,562.2857,,,,21.6,1,21.8,0,8.090909,0,0,16.81818,13.66667,1,13.33333,8.272727,0,5,0,0,0,,,,48,,,0,25,0,0,0,23,26,,,0,15,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199328145,1993,28145,MS,Mississippi,Union County,22761,14427,7320,7107,13,2089,63,5,,12257,rural,South,East South Central,389,,415.6,622.3571,,,,25,1,24,0,9.363636,0,0,18.27273,14.33333,1,13.91667,10.09091,0,5.285714,0,0,0,,,,58,4,54,0,29,0,0,0,29,43,,,0,21,0,0,0,22,0,0,0,0,,,,,,,,,,,,
199428145,1994,28145,MS,Mississippi,Union County,22975,14583,7391,7192,11,2127,79,4,,12362,rural,South,East South Central,389,,415.6,682.4285,,,,29.16667,2.166667,26,0,10.63636,0,0,19.72727,15,1,14.5,11.90909,0,5.571429,0,0,0,,,,63,4,59,0,36,0,0,0,27,47,5,42,0,27,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199528145,1995,28145,MS,Mississippi,Union County,23143,14713,7458,7255,14,2162,98,4,,12435,rural,South,East South Central,389,,415.6,742.4999,,,,33.33333,3.333333,28,0,11.90909,0,0,21.18182,15.66667,1,15.08333,13.72727,0,5.857143,0,0,0,,,,74,12,62,0,46,0,0,0,28,43,8,35,0,24,,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199628145,1996,28145,MS,Mississippi,Union County,23490,14954,7578,7376,15,2209,125,4,,12601,rural,South,East South Central,389,,415.6,802.5714,,,,37.5,4.5,30,0,13.18182,0,0,22.63636,16.33333,1,15.66667,15.54545,0,6.142857,0,0,0,,,,93,7,86,0,56,,0,1,36,63,7,56,0,27,,0,1,35,0,0,0,0,16003,131,30,101,1,0,1,28,86,6,9,0
199728145,1997,28145,MS,Mississippi,Union County,23999,15304,7759,7545,16,2273,142,4,,12869,rural,South,East South Central,389,,415.6,862.6428,,,,41.66667,5.666667,32,0,14.45455,0,0,24.09091,17,1,16.25,17.36364,0,6.428571,0,0,0,,,,93,13,80,0,59,0,0,0,34,65,9,56,0,30,0,0,0,35,0,0,0,0,16091,240,21,219,0,2,0,19,77,133,4,5
199828145,1998,28145,MS,Mississippi,Union County,24380,15574,7910,7664,17,2316,169,5,,13067,rural,South,East South Central,389,,415.6,922.7142,,,,45.83333,6.833333,34,0,15.72727,0,0,25.54545,17.66667,1,16.83333,19.18182,0,6.714286,0,0,0,,,,91,9,82,0,57,0,0,0,34,85,12,73,0,43,0,0,0,42,0,0,0,0,16554,178,35,143,0,5,7,23,63,69,9,2
199928145,1999,28145,MS,Mississippi,Union County,24673,15768,7997,7771,24,2351,199,4,,13190,rural,South,East South Central,389,,415.6,982.7856,,,,50,8,36,0,17,0,0,27,18.33333,1,17.41667,21,0,7,0,0,0,,,,108,13,95,0,67,0,0,0,41,71,6,65,0,33,0,0,0,38,0,0,0,0,16690,143,8,135,0,2,3,3,41,74,14,6
200028145,2000,28145,MS,Mississippi,Union County,25484,16350,8308,8042,31,2440,277,22,,13580,rural,South,East South Central,389,,415.6,1042.857,1403,259,1144,50,2,28,0,15,0,0,15,19,1,18,11,0,0,0,0,0,53,8,45,112.083333333,12.8333333333,99.25,0,67.5833333333,,0,0.333333333333,44.1666666667,92,7,85,0,43,0,0,0,49,0,0,0,0,25362,483,18,465,3,2,9,4,128,306,28,3
200128145,2001,28145,MS,Mississippi,Union County,25649,16426,8358,8068,31,2458,319,22,,13596,rural,South,East South Central,389,,415.6,886.4286,1403,259,1144,35,5,43,0,32,0,0,16,33,4,29,14,0,0,0,0,0,39,3,36,116.166666667,12.6666666667,103.5,0,68.1666666667,,0,0.666666666667,47.3333333333,88,10,78,0,42,,0,1,45,0,0,0,0,25481,764,28,736,0,2,4,22,171,521,39,5
200228145,2002,28145,MS,Mississippi,Union County,25711,16547,8374,8173,32,2450,378,21,,13666,rural,South,East South Central,389,,415.6,782.1429,1030,70,960,30,4,32,0,24,1,0,11,8,2,6,26,0,0,0,0,0,31,3,28,120.25,12.5,107.75,0,68.75,,0,1,50.5,118,12,106,0,55,,0,1,62,0,0,0,0,25603,667,24,643,1,4,1,18,140,449,47,7
200328145,2003,28145,MS,Mississippi,Union County,25949,16698,8462,8236,32,2447,404,24,,13791,rural,South,East South Central,389,,415.6,938.5714,1236,222,1014,40,2,43,0,16,4,0,25,17,1,16,22,0,0,0,0,0,36,2,34,124.333333333,12.3333333333,112,0,69.3333333333,,0,1.33333333333,53.6666666667,98,14,84,0,44,0,0,0,54,0,0,0,0,26185,487,24,463,1,1,5,17,150,277,28,8
200428145,2004,28145,MS,Mississippi,Union County,26076,16843,8542,8301,31,2533,458,28,,13793,rural,South,East South Central,389,,415.6,1512.143,1260,252,1008,36,6,46,0,21,1,0,30,17,5,12,35,0,0,0,0,0,41,2,39,128.416666667,12.1666666667,116.25,0,69.9166666667,,0,1.66666666667,56.8333333333,100.875,13.125,80.875,0,41.375,,0,0.125,52.5,0,0,0,0,26310,449,9,440,1,0,1,7,166,239,31,4
200528145,2005,28145,MS,Mississippi,Union County,26569,17115,8640,8475,33,2575,565,23,,13919,rural,South,East South Central,389,,415.6,1616.429,1359,278,1081,50,8,57,2,27,2,0,34,44,4,40,21,0,0,0,0,0,43,3,40,132.5,12,120.5,0,70.5,,0,2,60,103.75,12.25,77.75,0,38.75,,0,0.25,51,0,0,0,0,26614,389,23,366,1,2,6,14,161,175,27,3
200628145,2006,28145,MS,Mississippi,Union County,26762,17232,8661,8571,36,2564,598,21,,14013,rural,South,East South Central,389,,415.6,1570.625,1336,263,1073,53.25,8.625,58,0,28.5,2.375,0,34,45.875,4,40,20.75,0,0,0,0,0,53,6,47,136.583333333,11.8333333333,124.75,0,71.0833333333,,0,2.33333333333,63.1666666667,106.625,11.375,74.625,0,36.125,,0,0.375,49.5,0,0,0,0,26687,338,43,295,1,1,11,30,146,106,31,12
200728145,2007,28145,MS,Mississippi,Union County,26684,17086,8585,8501,39,2511,623,21,,13892,rural,South,East South Central,389,,415.6,1524.821,1722,314,1408,56.5,9.25,59,0,30,2.75,0,34,47.75,4,40,20.5,0,0,0,0,0,76,9,67,140.666666667,11.6666666667,129,0,71.6666666667,,0,2.66666666667,66.3333333333,109.5,10.5,71.5,0,33.5,,0,0.5,48,0,0,0,0,27174,376,40,336,1,1,3,35,149,163,19,5
200828145,2008,28145,MS,Mississippi,Union County,26931,17260,8718,8542,37,2556,687,21,,13959,rural,South,East South Central,389,,415.6,1479.018,1780,364,1416,59.75,9.875,60,0,31.5,3.125,0,34,49.625,4,40,20.25,0,0,0,0,0,84,8,76,144.75,11.5,133.25,0,72.25,,0,3,69.5,112.375,9.625,68.375,0,30.875,,0,0.625,46.5,0,0,0,0,27166,318,14,304,1,0,8,5,120,148,26,10
200928145,2009,28145,MS,Mississippi,Union County,27070,17344,8695,8649,38,2571,786,22,,13927,rural,South,East South Central,389,,415.6,1433.214,1873,413,1460,63,10.5,61,0,33,3.5,0,34,51.5,4,40,20,0,0,0,0,0,75,10,65,148.833333333,11.3333333333,137.5,0,72.8333333333,3.33333333333,0,0,72.6666666667,115.25,8.75,65.25,0,28.25,,0,0.75,45,0,0,0,0,27414,333,9,324,1,2,3,3,129,158,31,6
201028145,2010,28145,MS,Mississippi,Union County,27134,17392,8737,8655,40,2617,781,22,,13932,rural,South,East South Central,389,,415.6,1387.411,1869,417,1452,66.25,11.125,62,0,34.5,3.875,0,34,53.375,4,40,19.75,0,0,0,0,0,75,6,69,152.916666667,11.1666666667,141.75,0,73.4166666667,3.66666666667,0,0,75.8333333333,118.125,7.875,62.125,0,25.625,,0,0.875,43.5,0,0,0,0,27134,336,8,328,1,1,1,5,101,202,22,3
201128145,2011,28145,MS,Mississippi,Union County,27140,17396,8746,8650,36,2635,775,24,,13926,rural,South,East South Central,389,,415.6,1341.607,1616,342,1274,69.5,11.75,63,0,36,4.25,0,34,55.25,4,40,19.5,0,0,0,0,0,68,6,62,157,11,146,0,74,4,0,0,79,121,7,59,0,23,,0,1,42,0,0,0,0,27237,330,15,315,1,2,4,8,105,192,15,3
201228145,2012,28145,MS,Mississippi,Union County,27290,17502,8779,8723,53,2670,769,26,,13984,rural,South,East South Central,389,,415.6,1295.804,1791,416,1375,72.75,12.375,64,0,37.5,4.625,0,34,57.125,4,40,19.25,0,0,0,0,0,61,4,57,177,10,167,0,78,,0,3,96,126,10,116,0,57,,0,1,68,0,0,0,0,27399,278,6,272,0,0,2,4,90,164,14,4
201328145,2013,28145,MS,Mississippi,Union County,27329,17387,8745,8642,75,2669,761,32,,13850,rural,South,East South Central,389,,415.6,1250,1250,250,1000,76,13,65,0,39,5,0,34,59,4,40,19,0,0,0,0,0,76,9,67,204,9,195,0,98,,0,3,103,128,7,121,0,59,,0,1,68,0,0,0,0,19248,234,4,230,0,0,4,0,60,158,10,2
201428145,2014,28145,MS,Mississippi,Union County,27749,17612,8848,8764,93,2738,782,32,,13967,rural,South,East South Central,389,,415.6,1250,,,,76,13,65,0,39,5,0,34,59,4,40,19,0,0,0,0,0,,,,156,10,146,0,86,,0,1,69,101,11,90,0,40,,0,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201528145,2015,28145,MS,Mississippi,Union County,28116,17778,8897,8881,121,2788,769,29,,14071,rural,South,East South Central,389,,415.6,1250,,,,76,13,65,0,39,5,0,34,59,4,40,19,0,0,0,0,0,,,,155,13,142,0,77,4,0,0,74,72,9,63,0,25,4,0,0,43,0,0,0,0,,,,,,,,,,,,
201628145,2016,28145,MS,Mississippi,Union County,28265,17861,8961,8900,139,2810,737,33,,14142,rural,South,East South Central,389,,415.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197028147,1970,28147,MS,Mississippi,Walthall County,12411,7145,3757,3388,,2601,,,3,4541,rural,South,East South Central,34,,403.928,0,,,,4,0,4,,,,,,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197128147,1971,28147,MS,Mississippi,Walthall County,12116,6938,3638,3300,,2541,,,3,4394,rural,South,East South Central,34,,403.928,0,,,,4.5,0,4.5,,,,,,2.25,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197228147,1972,28147,MS,Mississippi,Walthall County,12432,7159,3742,3417,,2634,,,4,4521,rural,South,East South Central,34,,403.928,0,,,,5,0,5,,,,,,2.5,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197328147,1973,28147,MS,Mississippi,Walthall County,12488,7203,3761,3442,,2670,,,6,4527,rural,South,East South Central,34,,403.928,0,,,,5.5,0,5.5,,,,,,2.75,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
